2025/06/26 01:04:47 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:04:47 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:06:20 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:06:20 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:06:51 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:06:51 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:08:55 [crit] 319#319: *9821 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/tokens HTTP/1.1", upstream: "http://[::1]:81/api/tokens", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:08:55 [warn] 319#319: *9821 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/tokens HTTP/1.1", upstream: "http://[::1]:81/api/tokens", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:08:58 [crit] 319#319: *9821 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:08:58 [warn] 319#319: *9821 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
